,Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Browser,Device/OS,Year,Month,Day,Hour,Minute,Second,DayOfWeek
35582,2022-02-09 11:20:04,167.118.254.81,140.105.255.166,54491,62634,UDP,204,Data,DNS,"Dolorum accusamus maiores facilis. Voluptatem officia itaque sit.
Sequi velit eos necessitatibus. Sint rem sed assumenda quibusdam excepturi alias.",No Detection,60.15,yes,Intrusion,Known Pattern A,Blocked,Low,Vanya Tandon,Segment C,"Purnia, Karnataka",No proxy,No Data,No Data,Server,Mozilla,Windows,2022,2,9,11,20,4,2
35583,2021-06-23 10:32:00,136.121.27.76,137.205.236.149,36601,41886,TCP,1434,Data,HTTP,Corporis earum necessitatibus sapiente velit laborum. Aperiam totam ipsa omnis. A repellat optio quis.,IoC Detected,47.63,yes,DDoS,Known Pattern B,Blocked,High,Aaryahi Srivastava,Segment A,"Sagar, Uttar Pradesh",No proxy,No Data,Alert Data,Firewall,Mozilla,Windows,2021,6,23,10,32,0,2
35584,2022-01-08 15:15:20,18.132.243.151,197.154.81.167,60300,2962,UDP,185,Data,HTTP,Quod pariatur voluptatem libero nam dicta ad. Doloremque sunt dolorem nobis voluptatem consequuntur animi porro. Consequatur ex placeat saepe. Quis possimus sunt esse ea reprehenderit.,IoC Detected,64.11,no,Intrusion,Known Pattern A,Ignored,High,Bhamini Lala,Segment B,"Rourkela, Karnataka",No proxy,Log Data,Alert Data,Firewall,Mozilla,Windows,2022,1,8,15,15,20,5
35585,2021-01-18 03:58:04,48.53.23.119,207.150.240.201,19818,11192,TCP,1417,Control,FTP,Quia ullam ducimus corporis quae. Sed esse minus velit aliquid officiis. Nostrum ad omnis eum cumque.,IoC Detected,67.0,no,Intrusion,Known Pattern B,Ignored,High,Suhana Chander,Segment B,"Bhilai, Kerala",111.18.42.218,Log Data,Alert Data,Server,Opera,Windows,2021,1,18,3,58,4,0
35586,2022-07-11 06:40:52,26.165.95.49,219.221.212.24,53905,18015,ICMP,1357,Control,HTTP,Beatae veritatis numquam neque maxime corporis. Sapiente fuga deleniti provident quas expedita consectetur. Nam fugiat accusamus exercitationem.,No Detection,33.58,yes,Intrusion,Known Pattern A,Logged,Low,Veer Butala,Segment A,"Bhagalpur, Odisha",165.228.194.69,Log Data,No Data,Server,Mozilla,Linux,2022,7,11,6,40,52,0
35587,2023-08-26 04:34:11,61.129.149.77,11.83.77.6,38350,33014,ICMP,1443,Data,DNS,"Libero ducimus natus nisi odio esse enim repudiandae.
Quae velit labore incidunt facilis dignissimos.",No Detection,12.19,no,DDoS,Known Pattern B,Logged,Medium,Advik Bora,Segment A,"Anand, Andhra Pradesh",199.138.47.235,No Data,No Data,Server,Mozilla,Windows,2023,8,26,4,34,11,5
35588,2021-07-19 15:43:08,90.179.4.72,199.146.223.70,42784,55299,ICMP,1242,Control,HTTP,Nobis veritatis dolores expedita expedita autem. Atque itaque veritatis dolores inventore.,IoC Detected,99.33,yes,DDoS,Known Pattern A,Blocked,High,Navya Raju,Segment C,"Phusro, Haryana",113.41.18.56,No Data,Alert Data,Server,Mozilla,Macintosh,2021,7,19,15,43,8,0
35589,2022-10-06 09:46:22,132.97.79.202,55.248.222.137,30731,1378,TCP,603,Data,DNS,Iusto consequuntur alias repudiandae dignissimos quas. Consequatur eligendi labore voluptates cupiditate rem recusandae. Rerum quis commodi eveniet.,IoC Detected,5.52,yes,Intrusion,Known Pattern B,Blocked,Low,Zara Sethi,Segment A,"Kavali, Haryana",No proxy,No Data,No Data,Firewall,Mozilla,iPad,2022,10,6,9,46,22,3
35590,2020-06-23 03:49:35,11.245.107.183,5.68.134.236,55791,46171,TCP,509,Control,HTTP,Nam minus beatae voluptatibus. Ex maiores libero eaque.,IoC Detected,25.0,no,Malware,Known Pattern B,Blocked,Low,Ahana  Wable,Segment B,"Maheshtala, Telangana",168.201.47.132,No Data,No Data,Firewall,Mozilla,Macintosh,2020,6,23,3,49,35,1
35591,2022-10-24 06:04:20,152.60.243.189,146.240.173.234,52034,32750,TCP,653,Data,FTP,Labore commodi dolorum. Corporis tempora tempore suscipit velit accusantium nihil. Possimus hic corporis magnam commodi tenetur.,IoC Detected,35.16,no,DDoS,Known Pattern A,Blocked,High,Charvi Chahal,Segment A,"Gwalior, Andhra Pradesh",No proxy,No Data,Alert Data,Firewall,Mozilla,Macintosh,2022,10,24,6,4,20,0
35592,2023-01-27 14:03:15,76.239.1.153,111.4.44.254,44481,64508,UDP,1437,Data,DNS,"Eum rerum fugit nobis nulla labore. Architecto repellendus voluptate.
Eaque amet minima voluptate consectetur. Velit debitis repellat sed nobis tempora.",IoC Detected,74.3,yes,Intrusion,Known Pattern A,Blocked,High,Taimur Chacko,Segment B,"Gaya, Bihar",No proxy,Log Data,Alert Data,Server,Mozilla,Windows,2023,1,27,14,3,15,4
35593,2021-06-16 04:35:39,215.150.17.99,66.112.58.12,41644,46318,ICMP,1423,Control,DNS,"Magnam hic reprehenderit eum. Dolorem ut eius expedita hic. Sapiente quibusdam blanditiis sint reiciendis.
Quos asperiores repudiandae sint.",No Detection,42.35,no,Malware,Known Pattern A,Blocked,Medium,Kanav Lanka,Segment A,"Guwahati, Goa",156.36.204.190,No Data,No Data,Server,Mozilla,Windows,2021,6,16,4,35,39,2
35594,2020-09-13 03:24:57,115.100.143.106,176.248.120.66,10690,63594,ICMP,1169,Control,DNS,Ipsa nisi ab corrupti reprehenderit. Id perspiciatis cupiditate animi rem aperiam corrupti. Qui fugit reprehenderit incidunt iure non. Eos asperiores harum aperiam.,IoC Detected,70.48,yes,Malware,Known Pattern B,Blocked,Low,Anahi Bobal,Segment A,"Bellary, Odisha",No proxy,Log Data,No Data,Firewall,Mozilla,Linux,2020,9,13,3,24,57,6
35595,2020-09-25 20:39:12,151.22.149.211,212.134.250.247,56778,8980,TCP,389,Control,FTP,Dolorum consequatur odit ullam debitis non autem deserunt. Modi magni consequatur eos suscipit. Et quidem aspernatur aut ut.,IoC Detected,51.75,yes,Malware,Known Pattern A,Blocked,High,Rohan Majumdar,Segment B,"Kadapa, Kerala",219.39.183.133,No Data,No Data,Server,Opera,Linux,2020,9,25,20,39,12,4
35596,2020-10-02 21:15:04,166.205.122.124,222.54.119.144,18628,8674,TCP,1398,Data,FTP,Ex ea ut suscipit accusantium. Autem dignissimos mollitia id eius. Placeat exercitationem porro nulla tempora repellat non.,No Detection,45.06,yes,Intrusion,Known Pattern A,Logged,High,Lagan Hans,Segment C,"Ahmednagar, Karnataka",No proxy,Log Data,Alert Data,Server,Mozilla,Windows,2020,10,2,21,15,4,4
35597,2023-08-04 11:19:32,25.12.199.106,38.105.29.71,39643,7544,UDP,255,Data,FTP,Perferendis quasi voluptate vitae quibusdam repudiandae. Nihil pariatur laboriosam eius eius ratione ut. A facere ad nulla vitae soluta fugit.,IoC Detected,65.22,yes,Malware,Known Pattern A,Ignored,Low,Vardaniya Lad,Segment B,"Delhi, Tamil Nadu",194.124.245.243,Log Data,Alert Data,Server,Mozilla,Windows,2023,8,4,11,19,32,4
35598,2023-09-15 19:39:56,112.161.19.221,185.216.22.98,55367,42425,UDP,459,Data,HTTP,"Exercitationem totam commodi aliquam qui atque. Nisi iure molestiae voluptatum voluptatum corporis saepe. Nesciunt veritatis eum illo deleniti placeat id.
Voluptas dolore sint tenetur ducimus.",IoC Detected,29.91,yes,Intrusion,Known Pattern B,Ignored,Low,Pari Sandhu,Segment C,"Hosur, Meghalaya",58.189.41.235,Log Data,Alert Data,Server,Opera,Windows,2023,9,15,19,39,56,4
35599,2021-05-08 08:54:23,140.46.78.197,198.48.233.194,45204,20333,TCP,1025,Control,FTP,"Delectus dolor dolore voluptatibus amet. Iusto consequuntur rerum. Ratione maxime eaque eos provident iusto.
Iste ipsa nihil. Amet eaque mollitia velit.",IoC Detected,6.78,yes,DDoS,Known Pattern A,Ignored,High,Ela Krishna,Segment A,"Bulandshahr, Uttarakhand",157.11.56.33,No Data,Alert Data,Server,Mozilla,iPad,2021,5,8,8,54,23,5
35600,2021-07-03 10:14:31,163.115.30.119,2.58.42.27,27640,18220,TCP,1025,Control,HTTP,"Repellendus corrupti mollitia porro cum. Doloribus ad nam fugit nulla. Quo quos explicabo possimus perspiciatis neque nobis.
Deleniti laboriosam quod. Nulla quaerat nisi.",No Detection,62.74,no,Malware,Known Pattern B,Blocked,Low,Kimaya Ganesh,Segment B,"Nadiad, Odisha",78.213.44.36,Log Data,No Data,Firewall,Mozilla,Macintosh,2021,7,3,10,14,31,5
35601,2023-03-27 19:15:33,85.134.110.239,192.137.210.48,45177,48520,ICMP,1401,Data,DNS,"Consectetur impedit exercitationem nihil veniam quos exercitationem earum.
Nulla reiciendis similique cum. Eius sed qui eaque.",No Detection,17.32,no,Intrusion,Known Pattern B,Ignored,Medium,Jiya Venkataraman,Segment A,"Asansol, Jharkhand",20.91.25.195,Log Data,Alert Data,Server,Mozilla,iPod,2023,3,27,19,15,33,0
35602,2021-09-24 09:59:04,185.153.166.195,222.28.103.235,32789,19141,UDP,107,Control,FTP,"Quia explicabo repudiandae dolorem. Hic beatae a in.
Modi optio maiores deserunt repellendus id. Fuga soluta voluptatum modi totam neque odio.",IoC Detected,59.21,no,Malware,Known Pattern A,Ignored,High,Shamik Chahal,Segment C,"Thanjavur, Rajasthan",No proxy,No Data,Alert Data,Firewall,Mozilla,Linux,2021,9,24,9,59,4,4
35603,2023-01-28 14:59:02,152.92.175.74,154.113.55.87,40761,29530,ICMP,145,Control,DNS,Nihil enim error reprehenderit. Iusto perferendis neque officiis. Molestiae minima neque iste maiores iure. Vel similique nostrum.,No Detection,40.41,yes,Malware,Known Pattern B,Ignored,Low,Tushar Buch,Segment C,"Ajmer, Jharkhand",145.238.187.92,Log Data,No Data,Firewall,Mozilla,Windows,2023,1,28,14,59,2,5
35604,2020-04-15 00:14:26,222.244.2.193,18.201.130.106,48789,39711,TCP,112,Data,FTP,"Ab similique inventore voluptatem iste consequuntur neque assumenda. Non soluta corporis quod praesentium.
Saepe occaecati id. Sapiente reprehenderit ipsam.",No Detection,7.02,yes,Malware,Known Pattern B,Ignored,Low,Dishani Ramaswamy,Segment A,"Bongaigaon, Goa",180.3.28.212,No Data,No Data,Server,Mozilla,Windows,2020,4,15,0,14,26,2
35605,2023-02-23 15:36:48,126.67.157.248,180.225.97.112,15048,52471,ICMP,1341,Control,FTP,Harum ullam in explicabo alias. Officiis ea cumque. Voluptatem incidunt provident cum odio veritatis odit.,IoC Detected,23.78,no,Malware,Known Pattern B,Logged,High,Nitya Sen,Segment C,"Bulandshahr, Madhya Pradesh",No proxy,No Data,Alert Data,Server,Mozilla,Linux,2023,2,23,15,36,48,3
35606,2023-08-20 11:57:54,159.35.219.236,101.166.246.73,56386,19676,UDP,226,Data,DNS,Numquam sint temporibus voluptate veritatis harum adipisci eligendi. Eligendi aliquid numquam ut laboriosam. Temporibus recusandae soluta ad recusandae debitis eum.,No Detection,3.57,yes,DDoS,Known Pattern B,Blocked,Medium,Nayantara Chand,Segment C,"Kakinada, Jharkhand",No proxy,Log Data,No Data,Server,Mozilla,iPad,2023,8,20,11,57,54,6
35607,2021-08-21 12:42:24,64.170.227.27,90.228.247.61,30139,1346,TCP,543,Data,FTP,Doloribus beatae ipsam voluptatem velit deserunt voluptatem ut. Iusto corrupti magni at cupiditate reiciendis.,No Detection,41.03,yes,Malware,Known Pattern A,Ignored,Low,Gokul Kapur,Segment B,"Rewa, Telangana",No proxy,Log Data,Alert Data,Firewall,Mozilla,iPod,2021,8,21,12,42,24,5
35608,2021-03-08 18:32:40,50.71.224.49,10.82.12.255,40039,54276,ICMP,480,Data,HTTP,Aut asperiores sit animi necessitatibus sed tempora. Nobis corrupti voluptate provident.,IoC Detected,54.34,yes,Intrusion,Known Pattern B,Logged,High,Mahika Chokshi,Segment A,"Mehsana, Goa",No proxy,Log Data,Alert Data,Firewall,Mozilla,Linux,2021,3,8,18,32,40,0
35609,2020-04-14 01:25:38,37.89.247.242,19.100.24.75,47823,59651,UDP,767,Control,DNS,"Enim tempora architecto placeat sunt.
Voluptate repellendus sequi nam laborum illo tempore. Voluptates blanditiis cupiditate laboriosam architecto laudantium labore. Ratione illo sint.",No Detection,54.49,no,DDoS,Known Pattern B,Blocked,Medium,Lagan Rau,Segment A,"Tadipatri, Haryana",No proxy,Log Data,No Data,Firewall,Mozilla,Linux,2020,4,14,1,25,38,1
35610,2020-07-22 23:26:40,18.64.46.9,109.187.19.77,52412,16986,ICMP,1297,Data,DNS,"Mollitia reprehenderit reprehenderit.
Nobis maiores itaque nulla. Consectetur a odit aliquid eveniet. Laudantium saepe repellendus dolor in porro.
Sed molestiae animi officiis dolores.",No Detection,7.49,yes,Intrusion,Known Pattern A,Logged,Medium,Armaan Venkataraman,Segment C,"Alappuzha, Tripura",No proxy,Log Data,No Data,Server,Mozilla,Windows,2020,7,22,23,26,40,2
35611,2022-02-07 22:52:05,186.87.42.59,132.76.36.91,13729,22715,UDP,1044,Data,HTTP,"Quam praesentium magni. In sit earum sed. Voluptatem libero velit iste deleniti eos. Libero nulla quibusdam deserunt delectus quae fuga.
Perferendis molestias accusantium voluptas quasi ipsam.",IoC Detected,2.3,yes,Intrusion,Known Pattern A,Logged,Medium,Rasha Chawla,Segment B,"Pune, Haryana",75.179.86.38,Log Data,No Data,Firewall,Mozilla,Windows,2022,2,7,22,52,5,0
35612,2020-08-21 15:48:35,98.220.165.161,136.154.172.159,3881,38184,TCP,1378,Data,HTTP,"Incidunt iure vel quis. Impedit ex aspernatur quod natus laborum repellendus. Autem quisquam officiis enim corporis.
Laborum quas consectetur commodi laudantium eveniet.",IoC Detected,28.03,no,Malware,Known Pattern A,Ignored,Low,Kimaya Savant,Segment B,"Allahabad, Karnataka",No proxy,No Data,No Data,Server,Mozilla,Windows,2020,8,21,15,48,35,4
35613,2023-05-13 06:09:19,83.124.65.93,137.109.223.5,55820,15936,TCP,892,Control,HTTP,Et doloremque tenetur assumenda. Quam dolore nostrum facere autem quasi quia eveniet. Optio necessitatibus cum mollitia similique. Atque vel sapiente mollitia.,No Detection,0.27,yes,DDoS,Known Pattern A,Blocked,Medium,Vanya Dora,Segment A,"Siwan, Haryana",86.215.14.140,Log Data,No Data,Server,Opera,Linux,2023,5,13,6,9,19,5
35614,2022-01-25 19:16:31,197.8.188.187,69.208.120.66,40430,63986,TCP,646,Control,FTP,Dignissimos illum fugiat nobis. Porro temporibus odio tempora nulla architecto. Iste explicabo doloremque consequuntur officiis natus.,IoC Detected,45.32,no,Intrusion,Known Pattern B,Ignored,Medium,Mohanlal Varty,Segment B,"Singrauli, Himachal Pradesh",211.25.213.34,No Data,Alert Data,Server,Opera,Windows,2022,1,25,19,16,31,1
35615,2021-02-13 08:26:40,170.190.216.87,113.104.179.192,39955,55375,UDP,579,Control,DNS,Sapiente sit magnam esse quod. Saepe inventore quisquam eius consectetur error nemo. Animi non iste voluptatibus libero repellat facere.,No Detection,17.01,yes,DDoS,Known Pattern B,Ignored,High,Yasmin Kumer,Segment C,"Ambarnath, Meghalaya",No proxy,No Data,No Data,Server,Mozilla,iPad,2021,2,13,8,26,40,5
35616,2021-06-12 11:51:20,85.65.98.56,115.172.234.29,27300,6976,TCP,1384,Data,HTTP,Consectetur voluptas quaerat ex rem consequatur harum. Magnam culpa maiores sit.,IoC Detected,97.31,no,Intrusion,Known Pattern A,Logged,Medium,Samarth Sharaf,Segment A,"Kirari Suleman Nagar, Bihar",No proxy,No Data,Alert Data,Server,Mozilla,iPhone,2021,6,12,11,51,20,5
35617,2023-03-03 23:57:28,218.187.42.80,37.124.202.130,18485,44394,ICMP,273,Control,DNS,Reiciendis soluta commodi quod praesentium adipisci asperiores. Molestiae accusantium deleniti numquam. Sint natus ipsam molestias.,No Detection,48.42,no,Intrusion,Known Pattern B,Blocked,High,Yakshit Ram,Segment C,"Jehanabad, Haryana",137.138.180.194,Log Data,No Data,Firewall,Mozilla,Windows,2023,3,3,23,57,28,4
35618,2022-11-19 17:50:11,136.211.125.85,164.161.132.163,52042,57272,TCP,1063,Control,HTTP,"Fugiat dignissimos ipsam veritatis. Nam non omnis numquam.
Est sunt corporis cum maxime. Beatae dignissimos non ullam possimus recusandae possimus.",IoC Detected,88.27,yes,DDoS,Known Pattern B,Logged,High,Kimaya Chopra,Segment C,"Loni, Odisha",189.65.39.99,No Data,No Data,Server,Opera,Linux,2022,11,19,17,50,11,5
35619,2021-10-29 02:58:35,27.111.158.150,4.142.17.165,37278,52918,TCP,1415,Data,HTTP,Mollitia tenetur incidunt non repellendus vitae esse. Enim totam inventore beatae ab officiis. Molestiae officia nesciunt. Dicta reprehenderit minus eaque sunt doloribus placeat.,No Detection,28.55,no,Malware,Known Pattern A,Logged,Low,Armaan Sachar,Segment C,"Barasat, Manipur",No proxy,Log Data,No Data,Server,Mozilla,Windows,2021,10,29,2,58,35,4
35620,2022-09-06 14:14:13,147.215.28.137,182.12.121.124,59687,55976,TCP,1234,Data,FTP,Quam dolor assumenda fugit cupiditate. Maxime porro aliquam vitae minus et error. Quam aperiam sint eius modi nam. Quidem adipisci explicabo perspiciatis repellat quia similique enim.,No Detection,84.58,no,DDoS,Known Pattern B,Logged,Medium,Vaibhav Srinivasan,Segment A,"Udaipur, Tripura",155.250.63.143,Log Data,No Data,Firewall,Mozilla,Linux,2022,9,6,14,14,13,1
35621,2023-10-05 14:34:30,154.125.114.143,143.217.230.30,10634,35380,TCP,559,Data,FTP,"Inventore quo odio nihil. Placeat maxime maxime perferendis labore.
Quidem facere molestias ut recusandae unde ullam ipsum. Voluptatem repellendus temporibus accusamus animi facilis.",IoC Detected,14.77,no,DDoS,Known Pattern A,Blocked,Medium,Trisha Savant,Segment A,"Munger, Punjab",No proxy,No Data,Alert Data,Firewall,Mozilla,Android,2023,10,5,14,34,30,3
35622,2022-04-02 22:55:30,176.91.210.44,196.175.2.40,41747,51234,UDP,753,Control,DNS,Quisquam id tempore. Nostrum eligendi nulla tenetur exercitationem delectus. Architecto dicta adipisci.,IoC Detected,30.59,no,Malware,Known Pattern A,Ignored,High,Tara Borde,Segment C,"Visakhapatnam, Uttarakhand",No proxy,No Data,No Data,Firewall,Opera,Linux,2022,4,2,22,55,30,5
35623,2021-01-06 08:49:45,179.73.251.209,212.252.119.123,29786,14809,ICMP,783,Control,FTP,"Placeat blanditiis hic totam. Repellat laborum reprehenderit qui.
Aut excepturi reiciendis ipsum iure odio at. Ipsam ipsum sed.",IoC Detected,15.71,no,Intrusion,Known Pattern A,Blocked,Low,Aaryahi Gopal,Segment B,"Indore, Jharkhand",145.31.177.8,Log Data,Alert Data,Server,Mozilla,Windows,2021,1,6,8,49,45,2
35624,2021-04-02 09:24:48,1.31.177.220,110.170.42.135,39611,24662,TCP,90,Control,HTTP,Itaque omnis soluta facere quam possimus reprehenderit. Accusantium eaque temporibus modi labore. Beatae sit dignissimos corrupti voluptatibus soluta.,No Detection,21.47,no,Malware,Known Pattern B,Logged,Low,Lakshay Trivedi,Segment B,"Dharmavaram, Maharashtra",No proxy,No Data,Alert Data,Firewall,Opera,Windows,2021,4,2,9,24,48,4
35625,2020-01-10 16:07:53,166.70.44.98,115.138.244.235,43558,24927,ICMP,289,Control,FTP,Debitis non dignissimos adipisci alias commodi deleniti. Quos distinctio voluptas mollitia nihil laboriosam enim.,IoC Detected,10.99,yes,Malware,Known Pattern A,Blocked,Medium,Emir Dutt,Segment A,"Kulti, Maharashtra",No proxy,No Data,Alert Data,Firewall,Mozilla,Windows,2020,1,10,16,7,53,4
35626,2023-03-20 17:21:07,77.243.118.68,165.117.58.157,16692,30804,ICMP,542,Data,HTTP,Deserunt odio voluptatum aliquid maxime maiores. Velit voluptates voluptas dolore magnam eum corrupti. Aperiam illum tenetur nemo asperiores mollitia.,IoC Detected,50.4,no,DDoS,Known Pattern B,Logged,Medium,Nitya Ranganathan,Segment A,"Ambattur, West Bengal",No proxy,Log Data,Alert Data,Server,Mozilla,Linux,2023,3,20,17,21,7,0
35627,2020-02-13 12:23:40,14.232.94.96,41.56.185.165,30767,23102,UDP,1441,Data,DNS,"Ea quam delectus occaecati dolore fuga non. Ipsam ut iure laboriosam cumque soluta.
Inventore at libero deleniti esse. Omnis expedita ipsa nesciunt.",No Detection,66.52,yes,DDoS,Known Pattern A,Blocked,Medium,Advik Dave,Segment C,"North Dumdum, Punjab",18.92.78.239,No Data,No Data,Server,Opera,Linux,2020,2,13,12,23,40,3
35628,2023-01-18 17:20:05,202.8.251.98,108.19.230.125,12164,60332,ICMP,1076,Control,FTP,"Amet quam mollitia reprehenderit ut consequuntur. Blanditiis voluptatem voluptas aspernatur quas.
Laborum voluptatum sapiente reiciendis. Inventore ipsa neque temporibus.",IoC Detected,12.41,no,Malware,Known Pattern B,Logged,Low,Biju Krishnan,Segment C,"Mau, Uttarakhand",No proxy,Log Data,Alert Data,Server,Mozilla,Windows,2023,1,18,17,20,5,2
35629,2021-01-26 12:16:11,134.50.109.238,218.105.15.49,16200,27880,ICMP,834,Control,FTP,"Fugit dolor eaque rem. Culpa cum fuga iste voluptates dolorum.
Officia beatae voluptates ipsam. Maxime alias est blanditiis maiores aliquid. Maiores pariatur mollitia et quidem nobis.",No Detection,2.15,yes,Malware,Known Pattern A,Logged,Medium,Tiya Dara,Segment B,"Jehanabad, Gujarat",No proxy,Log Data,No Data,Server,Mozilla,iPod,2021,1,26,12,16,11,1
35630,2022-11-08 15:35:26,41.130.146.104,9.95.112.196,46459,52667,ICMP,136,Data,HTTP,Laboriosam quod laudantium rem. Consequatur sunt repudiandae. Unde quibusdam numquam repellat soluta. Repellat facilis aperiam soluta blanditiis quis eligendi.,IoC Detected,54.1,no,DDoS,Known Pattern B,Ignored,High,Shlok Buch,Segment B,"Pudukkottai, Madhya Pradesh",No proxy,No Data,Alert Data,Server,Mozilla,Windows,2022,11,8,15,35,26,1
35631,2021-12-01 07:26:03,94.97.255.157,53.253.136.38,12708,51196,UDP,1384,Control,FTP,At sed aliquam facere voluptates. Magnam fugiat autem excepturi.,IoC Detected,18.96,yes,Intrusion,Known Pattern B,Logged,High,Indranil Banerjee,Segment B,"Satara, Telangana",No proxy,No Data,No Data,Firewall,Opera,Windows,2021,12,1,7,26,3,2
35632,2020-08-21 21:42:26,123.169.238.181,16.209.245.66,26349,11151,UDP,562,Control,DNS,"Voluptatibus quasi saepe laboriosam.
Corporis quae quas adipisci nostrum quo ipsum. Quidem dolor quaerat sint. Laborum quia maiores natus nostrum.",No Detection,65.0,yes,Malware,Known Pattern B,Ignored,High,Damini Bhattacharyya,Segment C,"Rampur, Tamil Nadu",54.72.7.56,Log Data,No Data,Server,Mozilla,Windows,2020,8,21,21,42,26,4
35633,2022-11-18 11:43:25,66.140.197.69,128.36.236.135,23153,51100,UDP,1231,Control,FTP,Rem illo nam minus expedita optio perferendis. Reprehenderit amet culpa praesentium ut. Sint maiores qui dolores vitae amet debitis.,IoC Detected,99.68,yes,Malware,Known Pattern B,Blocked,High,Inaaya  Bajaj,Segment C,"Bhiwani, Punjab",No proxy,No Data,No Data,Server,Mozilla,Windows,2022,11,18,11,43,25,4
35634,2021-09-09 20:52:11,21.95.101.209,143.208.44.198,23905,62263,TCP,774,Data,DNS,Aut doloremque provident veritatis sed. Eum ab vero tempora nemo atque rerum. Ab voluptas corrupti.,IoC Detected,80.88,no,Intrusion,Known Pattern B,Logged,High,Farhan Saini,Segment B,"Purnia, Himachal Pradesh",No proxy,Log Data,No Data,Firewall,Mozilla,Macintosh,2021,9,9,20,52,11,3
35635,2020-06-10 07:53:00,173.138.202.5,134.48.209.165,63410,58258,TCP,912,Data,FTP,Labore corrupti quaerat nam asperiores praesentium. Consectetur totam eos corporis vero.,No Detection,95.75,no,DDoS,Known Pattern A,Logged,Medium,Kanav Ram,Segment C,"Panvel, Meghalaya",216.139.180.253,Log Data,No Data,Server,Opera,Linux,2020,6,10,7,53,0,2
35636,2022-03-09 00:40:42,223.28.212.11,128.175.67.226,1486,50116,TCP,304,Data,FTP,"Quo magni earum. Minus ducimus fugiat quasi ratione quae. Animi corrupti earum eaque quis tempore eos.
Aut cum hic amet. Consectetur enim nostrum esse omnis fugiat.",IoC Detected,36.42,no,DDoS,Known Pattern B,Logged,High,Ranbir Som,Segment C,"Mysore, Bihar",No proxy,No Data,Alert Data,Server,Opera,Linux,2022,3,9,0,40,42,2
35637,2020-09-07 21:35:56,220.180.51.148,26.67.245.119,57293,7703,UDP,728,Data,DNS,"Maxime numquam officia officiis cupiditate praesentium.
Vitae laborum minus quia velit iusto porro. Fugiat quaerat delectus corporis.",No Detection,54.28,no,Intrusion,Known Pattern A,Blocked,Low,Manjari Kunda,Segment B,"Cuttack, Mizoram",No proxy,No Data,No Data,Server,Mozilla,Windows,2020,9,7,21,35,56,0
35638,2022-02-21 01:31:08,89.40.155.80,144.223.187.106,35131,34425,TCP,125,Data,FTP,"Corrupti dolorum occaecati ex optio rerum. Distinctio voluptas amet ipsa.
Unde aliquam repellendus quis labore tempore. Voluptate sequi ducimus reiciendis error est.",No Detection,10.14,yes,Malware,Known Pattern A,Blocked,Low,Kavya Sem,Segment C,"Fatehpur, Arunachal Pradesh",No proxy,Log Data,Alert Data,Server,Mozilla,Macintosh,2022,2,21,1,31,8,0
35639,2023-09-27 03:57:04,115.165.225.228,35.29.191.144,38170,57029,ICMP,1262,Data,FTP,Repellendus ipsam aut. Consequuntur porro repudiandae temporibus nostrum eius quo. Molestiae sapiente quibusdam corrupti. Occaecati molestias dolore deserunt dicta iure.,IoC Detected,36.4,no,Intrusion,Known Pattern A,Logged,Low,Pari Dua,Segment C,"Bijapur, Madhya Pradesh",74.86.209.130,Log Data,Alert Data,Firewall,Opera,Linux,2023,9,27,3,57,4,2
35640,2022-07-07 03:07:51,136.162.192.190,183.2.153.178,7274,29075,TCP,112,Control,FTP,Qui accusamus quam. Sint odit quis dicta ipsa. Vitae nostrum eos. Labore quae officiis quia impedit harum.,No Detection,17.37,yes,Malware,Known Pattern B,Logged,Medium,Madhup Dey,Segment A,"Sonipat, Uttar Pradesh",No proxy,Log Data,Alert Data,Firewall,Mozilla,Macintosh,2022,7,7,3,7,51,3
35641,2021-04-18 03:28:03,18.183.13.247,72.165.202.94,3439,25665,UDP,1171,Control,FTP,Fugiat consequatur nostrum. Rem occaecati dignissimos corrupti nesciunt tempore.,IoC Detected,2.52,yes,DDoS,Known Pattern A,Blocked,Low,Rohan Rama,Segment A,"Gopalpur, Tamil Nadu",84.16.2.202,No Data,No Data,Firewall,Mozilla,Windows,2021,4,18,3,28,3,6
35642,2021-12-02 21:06:44,74.217.19.99,130.242.38.10,22713,44217,TCP,1106,Data,DNS,Adipisci mollitia tenetur. Ipsa quam voluptates minima praesentium deleniti nulla nihil. Modi quod voluptatibus architecto dolor. Sed repellendus reiciendis vel.,IoC Detected,92.16,yes,Intrusion,Known Pattern A,Logged,High,Ivana Mani,Segment B,"Rajahmundry, Tamil Nadu",No proxy,Log Data,Alert Data,Firewall,Mozilla,Android,2021,12,2,21,6,44,3
35643,2022-09-17 13:38:45,204.38.14.40,200.219.252.108,48638,53543,ICMP,934,Data,DNS,Repellat eveniet harum doloremque assumenda eligendi doloremque. Optio veritatis et nemo necessitatibus hic hic. Provident maxime quis nulla a magnam exercitationem.,IoC Detected,62.48,no,Intrusion,Known Pattern A,Logged,Medium,Ritvik Bhandari,Segment B,"Faridabad, Meghalaya",39.80.84.255,No Data,Alert Data,Firewall,Mozilla,iPhone,2022,9,17,13,38,45,5
